cmp_segid,cmp_name,cmp_from,cmp_to,direction,length,cls_hcm85,year,period,auto_speed,los_hcm85,transit_speed,transit_sd,transit_cv,atspd_ratio
3,2nd St,Market,Brannan,S,0.721663762241,3,2015,PM,6.9490616622,F,4.6,1.5,32.60869565217391304300,1.5106655787391304
132,Harrison,1st,4th,W,0.516426449075,3,2011,PM,18.904089177,C,,,,
69,Cesar Chavez,3rd,Kansas,W,0.797391648337,3,2019,PM,16.371665037117513,C,,,,
39,Bayshore,Jerrold,Industrial,S,0.802763976744,3,2009,AM,25.4205032705,A,16.37,,,1.5528713054673183
29,19th Ave/Park Presidio,Lincoln,Sloat,S,2.12907397694,3,2007,PM,24.2512831351,B,,,,
191,Ocean,Miramar,19th Ave,W,1.10970844133,3,2017,PM,11.8,D,,,,
49,Broadway,Montgomery,Embarcadero,E,0.348306457956,3,1993,AM,11.2,D,,,,
241,US-101,Market,I-80,S,1.16608829092,Fwy,2011,AM,41.258888905,D,,,,
205,Skyline,Sloat,County Line,S,1.94421775284,3,2001,AM,41.6,A,,,,
210,Sutter,Divisadero,Gough,E,0.822182703122,3,1993,PM,15.4,C,,,,
142,Junipero Serra,Brotherhood,County Line,S,0.296423595548,1,2007,AM,42.514893429,A,,,,
117,Geneva,Cayuga,Paris,E,0.328791999333,3,2013,AM,14.7,C,6.3,1.1,17.46031746031746031700,2.3333333333333333
73,Columbus,Montgomery,Greenwich,N,0.670645592975,3,1999,PM,11.1,D,,,,
116,Geneva,Ocean,Cayuga,E,0.558812922082,3,2007,AM,13.3485654182,C,,,,
29,19th Ave/Park Presidio,Lincoln,Sloat,S,2.12907397694,3,2015,AM,17.4,C,11.0,1.4,12.72727272727272727300,1.5818181818181818
121,Geneva,Cayuga,Ocean,W,0.527710560386,3,1993,AM,4.5,F,,,,
35,Bay,Van Ness,Embarcadero,E,1.07470383140,3,2019,AM,15.417398872886665,C,,,,
62,Castro/Divisadero,Geary,Pine,N,0.265206469451,3,2015,AM,10.3,D,6.1,1.3,21.31147540983606557400,1.6885245901639344
20,16th St,Mission,Potrero,E,0.666427034121,3,2015,AM,13.3,C,7.3,1.6,21.91780821917808219200,1.8219178082191781
167,Mission/Otis,Sickles,Ocean,N,1.44753252430,3,2013,PM,17.3,C,7.2,1.7,23.61111111111111111100,2.4027777777777778
101,Franklin,Pine,Lombard,N,0.830624686731,3,2013,AM,21.0,B,,,,
91,Evans,Cesar Chavez,3rd,S,0.725419720476,3,2013,PM,16.8192,C,13.6,3.6,26.47058823529411764700,1.2367058823529412
117,Geneva,Cayuga,Paris,E,0.328791999333,3,2004,AM,8.8,E,,,,
225,Van Ness/S VanNess,Lombard,Washington,S,0.576466382615,3,2017,AM,11.3,D,8.0,0.877429793,10.96787241250000000000,1.4125000000000000
212,Sutter,Mason,Gough,W,0.820507468686,3,2009,AM,8.92324034252,E,7.39406335818,,,1.2068114526836293
146,Lincoln/ Kezar,19th Ave,5th Ave,E,0.831209653185,3,1993,PM,16.4,C,,,,
182,North Point,Embarcadero,Columbus,W,0.613771483517,3,2004,PM,10.3,D,,,,
100,Franklin,Market,Pine,N,1.06130230475,3,2006,PM,14.5,C,,,,
142,Junipero Serra,Brotherhood,County Line,S,0.296423595548,1,1993,PM,48.1,A,,,,
232,I-280,Junipero Serra,Weldon,E,4.02580481717,Fwy,2015,PM,63.8,A,,,,
45,Brannan,6th,Division,W,0.544046730846,3,2007,AM,16.251555529,C,,,,
181,North Point,Columbus,Embarcadero,E,0.613771483517,3,2011,AM,22.1652718406,B,10.84,2.59,23.89298892988929889300,2.0447667749630996
167,Mission/Otis,Sickles,Ocean,N,1.44753252430,3,2015,AM,13.5,C,9.9,0.6,6.06060606060606060600,1.3636363636363636
174,Mission/Otis,3rd,9th,S,0.979368189260,3,2015,AM,14.4,C,9.3,0.9,9.67741935483870967700,1.5483870967741935
179,Montgomery,Broadway,Bush,S,0.506858032647,3,2015,PM,5.5,F,,,,
192,Octavia,Market,Fell,N,0.272347316254,3,2007,AM,10.6048165822,D,,,,
157,Market/Portola,Drumm,Van Ness,W,1.77159669853,3,1991,AM,9.6,D,,,,
245,I-80,Fremont Exit,Treasure Island,E,2.69955015435,Fwy,1999,AM,30.5,F,,,,
86,Duboce/Division,Mission,Potrero,E,0.662291590226,3,2017,PM,10.2,D,,,,
180,North Point,Van Ness,Columbus,E,0.383452476840,3,2007,AM,13.0559861892,C,5.9,,,2.2128790151186441
59,Bush,Gough,Market,E,1.45497411971,3,2001,PM,10.2,D,,,,
180,North Point,Van Ness,Columbus,E,0.383452476840,3,2015,AM,13.3138686131,C,10.2,2.0,19.60784313725490196100,1.3052812365784314
243,US-101,Cortland,Monster Park Exit,S,2.29826827120,Fwy,2006,PM,52.2,C,,,,
162,Market/Portola,Santa Clara,Sloat,W,0.430782046226,3,2015,PM,13.5,C,,,,
242,US-101,I-80,Cortland,S,1.96819137287,Fwy,1997,AM,42.3,E,,,,
183,North Point,Columbus,Van Ness,W,0.383452476840,3,1993,AM,15.3,C,,,,
34,Alemany,Lyell,Junipero Serra,W,3.02655519968,3,2009,AM,25.3270810511,A,,,,
113,Geary,Gough,Arguello,W,1.91511841291,3,2015,AM,16.2,C,9.3,0.6,6.45161290322580645200,1.7419354838709677
6,3rd St,Terry Francois,Market,N,1.04889791085,3,1997,PM,10.2,D,,,,
149,Lincoln/ Kezar,5th Ave,19th Ave,W,0.830036717317,3,2015,AM,21.6,B,13.9,0.9,6.47482014388489208600,1.5539568345323741
29,19th Ave/Park Presidio,Lincoln,Sloat,S,2.12907397694,3,2011,PM,27.724535081,A,10.66,2.7,25.32833020637898686700,2.6008006642589118
171,Mission/Otis,9th,3rd,N,0.979367599471,3,1999,PM,13.5,C,,,,
224,Van Ness/S VanNess,Washington,Lombard,N,0.576466903859,3,2019,AM,8.749551504424781,E,4.867929254911734,0.7006382520202429,14.39294236483202495700,1.7973867421340389
11,5th St,Brannan,Market,N,0.722305536750,3,2017,AM,8.7,E,5.5,0.559082373,10.16513405454545454500,1.5818181818181818
39,Bayshore,Jerrold,Industrial,S,0.802763976744,3,2007,AM,29.926832779,A,,,,
236,US-101,I-80,Market,N,1.26905790716,Fwy,1997,AM,37.6,E,,,,
127,Guerrero/San Jose,Monterey,29th,N,1.16980568480,1,2009,PM,23.6604538454,C,,,,
135,Hayes,Market,Gough,W,0.391576854315,3,2009,AM,12.3632221082,D,6.92454510019,,,1.7854201148694620
205,Skyline,Sloat,County Line,S,1.94421775284,3,2015,AM,32.4,A,,,,
93,Fell,Gough,Market,E,0.292938474432,3,2013,AM,17.8,C,,,,
22,16th St,Mission,Market,W,0.736030323322,3,2019,AM,10.917810411537108,D,5.7299883200548205,1.0174696942864545,17.75692440288813826500,1.9053809190718654
75,Columbus,North Point,Greenwich,S,0.424419897198,3,2015,AM,12.8,D,6.5,0.7,10.76923076923076923100,1.9692307692307692
192,Octavia,Market,Fell,N,0.272347316254,3,2017,PM,10.3,D,,,,
130,Guerrero/San Jose,29th,Monterey,S,1.16595263224,1,2001,PM,26.8,C,,,,
64,Castro/Divisadero,Geary,14th,S,1.13367559359,3,1999,PM,11.4,D,,,,
155,Market/Portola,Guerrero,Van Ness,E,0.431522394244,3,2011,PM,14.768208474,C,5.75,1.38,24.00000000000000000000,2.5683840824347826
180,North Point,Van Ness,Columbus,E,0.383452476840,3,2013,AM,14.437994723,C,9.9,1.7,17.17171717171717171700,1.4583833053535354
183,North Point,Columbus,Van Ness,W,0.383452476840,3,2017,AM,11.8,D,8.0,0.659611794,8.24514742500000000000,1.4750000000000000
219,Turk,Gough,Divisadero,W,0.821631342898,3,2013,AM,21.5,B,,,,
177,Mission/Otis,Cesar Chavez,Ocean,S,1.94753609270,3,2007,PM,14.530878952,C,7.5,,,1.9374505269333333
14,6th St,Market,Brannan,S,0.722780496169,3,1993,AM,22.4,B,,,,
120,Geneva,Paris,Cayuga,W,0.328791999333,3,2009,PM,10.4589460301,D,7.22496867897,,,1.4476112623911111
228,Van Ness/S VanNess,13th,Cesar Chavez,S,1.48833300689,3,2017,PM,14.7,C,,,,
92,Evans,3rd,Cesar Chavez,N,0.725419720476,3,2019,PM,16.007177237232405,C,15.426671061230126,3.873297129072999,25.10779619076250317800,1.0376300352615407
94,Fell,Gough,Laguna,W,0.181758774817,3,2006,PM,16.9,C,,,,
74,Columbus,Greenwich,North Point,N,0.424419897198,3,2013,AM,13.6,C,7.4,0.6,8.10810810810810810800,1.8378378378378378
135,Hayes,Market,Gough,W,0.391576854315,3,2006,AM,16.6,B,7.2,,,2.3055555555555556
173,Mission/Otis,Embarcadero,3rd,S,0.736069710872,3,1991,PM,9.7,D,,,,
201,Potrero,21st,Division,N,0.795213636929,3,2006,PM,14.9,C,9.7,,,1.5360824742268041
63,Castro/Divisadero,Pine,Geary,S,0.265206469451,3,2007,AM,15.572301582,C,7.5,,,2.0763068776000000
239,I-280,6th/Brannan,Weldon,S,3.46971923620,Fwy,2007,AM,59.9703154197,B,,,,
77,Doyle/Lombard/Richardson,County Line,SF Cemetery,E,1.15791853500,1,2013,AM,32.3,B,11.8,2.1,17.79661016949152542400,2.7372881355932203
18,10th St,Market,Brannan,S,0.726749459703,3,2004,AM,9.7,D,,,,
218,Turk,Hyde,Gough,W,0.456299639356,3,2006,PM,10.5,D,,,,
109,Geary,Great Hwy,25th Ave,E,1.77842309125,3,2004,PM,16.0,C,,,,
197,Pine,Kearny,Leavenworth,W,0.628422823943,3,2006,AM,13.4,C,,,,
115,Geary,25th Ave,Great Hwy,W,1.78761096415,3,2007,AM,24.2796436878,B,,,,
211,Sutter,Market,Mason,W,0.564249764960,3,2019,AM,9.184760913285224,D,5.944924150266602,1.4549044252939096,24.47305278451137096200,1.5449752900334869
33,Alemany,Bay Shore,Lyell,W,1.56629050264,3,2007,PM,23.3604976407,B,,,,
102,Fremont,Harrison,Market,N,0.481453823054,3,2001,AM,11.3,D,,,,
156,Market/Portola,Van Ness,Drumm,E,1.77159678410,3,2007,PM,9.23161208665,D,7.8,,,1.1835400111089744
245,I-80,Fremont Exit,Treasure Island,E,2.69955015435,Fwy,1991,PM,29.3,F,,,,
90,Embarcadero,North Point,Townsend,S,2.16491593596,3,2011,PM,17.6019165307,C,,,,
234,US-101,County Line,Cortland,N,2.31092245625,Fwy,1995,AM,31.0,F,,,,
119,Geneva,Santos,Paris,W,1.18847158845,3,2011,AM,22.6663607827,B,10.2,3.1,30.39215686274509803900,2.2221922335980392
41,Beale/Davis,Clay,Mission,S,0.324642787669,3,2013,AM,8.84452975048,E,7.2,1.5,20.83333333333333333300,1.2284069097888889
87,Duboce/Division,Potrero,Mission,W,0.662127318457,3,2006,AM,12.7,D,,,,
72,Clay,Kearny,Davis,E,0.378528736482,3,2011,PM,16.1910391216,C,6.11,1.87,30.60556464811783960700,2.6499245698199673
76,Columbus,Greenwich,Montgomery,S,0.670645593109,3,2009,AM,11.5981002705,D,6.02829427476,,,1.9239439453147377
214,Townsend,7th,2nd,E,0.859492995265,3,2009,AM,19.6088381741,B,10.4699946782,,,1.8728603764172255
27,19th Ave/Park Presidio,US-101,Lake,S,1.25908915215,1,2009,PM,35.2093454769,A,24.9700774143,,,1.4100615265508196
36,Bay,Embarcadero,Van Ness,W,1.07470567787,3,2007,PM,18.610981816,C,,,,
116,Geneva,Ocean,Cayuga,E,0.558812922082,3,2015,AM,10.9,D,6.9,1.1,15.94202898550724637700,1.5797101449275362
77,Doyle/Lombard/Richardson,County Line,SF Cemetery,E,1.15791853500,1,1993,AM,45.2,A,,,,
192,Octavia,Market,Fell,N,0.272347316254,3,2019,AM,7.656358481613287,E,,,,
153,Market/Portola,Burnett,Castro,E,1.62396518156,3,1993,PM,34.1,A,,,,
125,Gough,Geary,Golden Gate,S,0.330297793857,3,2011,PM,20.2115813954,B,,,,
134,Harrison,8th,Division,W,0.399153591986,3,1993,PM,13.6,C,,,,
140,Junipero Serra,Sloat,19th,S,1.21066503663,1,2001,PM,18.1,D,,,,
206,Sloat,Skyline,Junipero Serra,E,1.37751577085,1,2001,PM,19.9,D,,,,
133,Harrison,4th,8th,W,0.686806802129,3,2007,AM,16.0065244681,C,,,,
214,Townsend,7th,2nd,E,0.859492995265,3,2006,AM,16.6,C,,,,
127,Guerrero/San Jose,Monterey,29th,N,1.16980568480,1,1993,AM,17.3,C,,,,
183,North Point,Columbus,Van Ness,W,0.383452476840,3,1991,PM,8.5,E,,,,
76,Columbus,Greenwich,Montgomery,S,0.670645593109,3,2015,PM,10.2,D,4.2,0.5,11.90476190476190476200,2.4285714285714286
193,Octavia,Fell,Market,S,0.278272129977,3,2017,AM,7.5,E,,,,
178,Mission/Otis,Ocean,Sickles,S,1.44753252430,3,2015,AM,15.6,C,9.6,0.9,9.37500000000000000000,1.6250000000000000
231,West Portal,Ulloa,Sloat,S,0.535165055910,3,2013,AM,17.2416851441,C,11.2,1.8,16.07142857142857142900,1.5394361735803571
142,Junipero Serra,Brotherhood,County Line,S,0.296423595548,1,2019,PM,47.50461504787961,A,,,,
70,Cesar Chavez,Kansas,Bryant,W,0.377772402655,3,2007,PM,30.3912050027,A,,,,
203,Potrero,21st,Cesar Chavez,S,0.601499781690,3,2013,AM,17.1692307692,C,7.4,1.2,16.21621621621621621600,2.3201663201621622
51,Broadway,Montgomery,Powell,W,0.354653552186,3,2004,AM,13.5,C,,,,
100,Franklin,Market,Pine,N,1.06130230475,3,2009,AM,14.8986589482,C,,,,
68,Cesar Chavez,Kansas,3rd,E,0.795213243079,3,2011,PM,22.7606106405,B,9.61,2.38,24.76586888657648283000,2.3684298273152966
209,Stanyan,Turk,Fulton,S,0.199649573974,3,1995,PM,10.5,D,,,,
29,19th Ave/Park Presidio,Lincoln,Sloat,S,2.12907397694,3,2007,AM,22.2313717699,B,,,,
100,Franklin,Market,Pine,N,1.06130230475,3,2013,PM,17.9,C,,,,
131,Harrison,Embarcadero,1st,W,0.342951254629,3,2019,AM,9.730550656476582,D,,,,
178,Mission/Otis,Ocean,Sickles,S,1.44753252430,3,2009,AM,22.2511538351,B,13.37678611,,,1.6634155358487675
94,Fell,Gough,Laguna,W,0.181758774817,3,2013,PM,17.2,C,,,,
241,US-101,Market,I-80,S,1.16608829092,Fwy,1991,PM,18.8,F,,,,
183,North Point,Columbus,Van Ness,W,0.383452476840,3,2007,PM,12.6390473872,D,5.5,,,2.2980086158545455
65,Castro/Divisadero,14th,Market,S,0.322082953500,3,2017,PM,9.7,D,7.3,1.917931578,26.27303531506849315100,1.3287671232876712
19,16th St,Market,Mission,E,0.735953916712,3,2007,PM,10.4632091736,D,8.1,,,1.2917542189629630
145,King,2nd,4th,W,0.344637634925,3,2017,AM,11.7,D,,,,
225,Van Ness/S VanNess,Lombard,Washington,S,0.576466382615,3,2006,AM,12.7,D,7.0,,,1.8142857142857143
155,Market/Portola,Guerrero,Van Ness,E,0.431522394244,3,2004,PM,9.0,D,,,,
105,Fulton,Arguello,Masonic,E,0.659455079392,3,2006,PM,15.0,C,9.6,,,1.5625000000000000
110,Geary,25th Ave,Arguello,E,1.41841474441,3,2017,PM,14.7,C,8.7,1.881235663,21.62339842528735632200,1.6896551724137931
36,Bay,Embarcadero,Van Ness,W,1.07470567787,3,2011,PM,16.4346542254,C,,,,
233,I-280,Weldon,6th/Brannan,N,3.51470300942,Fwy,1995,PM,51.0,E,,,,
143,Kearny,Market,Columbus,N,0.647422162187,3,1991,AM,6.3,F,,,,
178,Mission/Otis,Ocean,Sickles,S,1.44753252430,3,2011,AM,22.0333487513,B,12.07,2.34,19.38690969345484672700,1.8254638567771334
22,16th St,Mission,Market,W,0.736030323322,3,2006,AM,12.9,D,7.0,,,1.8428571428571429
36,Bay,Embarcadero,Van Ness,W,1.07470567787,3,1993,AM,19.7,B,,,,
228,Van Ness/S VanNess,13th,Cesar Chavez,S,1.48833300689,3,2007,AM,19.76282121,B,,,,
132,Harrison,1st,4th,W,0.516426449075,3,2001,PM,14.0,C,,,,
229,Washington,Drumm,Kearny,W,0.443557749998,3,2007,PM,15.1591419805,C,,,,
4,3rd St,Jamestown,Evans,N,1.62369965920,3,2019,PM,11.709462061583023,D,,,,
112,Geary,Kearny,Gough,W,1.17639703583,3,2015,AM,11.2,D,8.4,0.9,10.71428571428571428600,1.3333333333333333
219,Turk,Gough,Divisadero,W,0.821631342898,3,2011,AM,19.6687731789,B,,,,
222,Van Ness/S VanNess,13th,Golden Gate,N,0.807720551166,3,2017,PM,8.5,E,6.2,0.623085302,10.04976293548387096800,1.3709677419354839
16,8th St,Market,Bryant,S,0.602907603633,3,2007,AM,18.736450278,C,,,,
125,Gough,Geary,Golden Gate,S,0.330297793857,3,2013,AM,16.8,C,,,,
108,Fulton,10th Ave,Park Presidio,W,0.204862455561,3,2017,PM,13.5,C,7.2,4.233271576,58.79543855555555555600,1.8750000000000000
233,I-280,Weldon,6th/Brannan,N,3.51470300942,Fwy,2007,AM,34.3365243697,E,,,,
105,Fulton,Arguello,Masonic,E,0.659455079392,3,2011,AM,13.3931684714,C,9.36,2.71,28.95299145299145299100,1.4308940674572650
192,Octavia,Market,Fell,N,0.272347316254,3,2015,AM,7.26728971963,E,,,,
1,1st St,Market,Harrison,S,0.481558021952,3,2019,PM,4.510435371517028,F,,,,
137,Junipero Serra,County Line,Brotherhood,N,0.289362174587,1,2007,AM,45.8120818457,A,,,,
136,Howard,Embarcadero,S Van Ness,W,2.10857259785,3,2006,AM,15.6,D,,,,
187,Oak,Laguna,Franklin,E,0.273284032049,3,2015,AM,9.1,D,,,,
35,Bay,Van Ness,Embarcadero,E,1.07470383140,3,2013,PM,20.7,B,,,,
187,Oak,Laguna,Franklin,E,0.273284032049,3,2017,AM,9.9,D,,,,
23,19th Ave/Park Presidio,Junipero Serra,Sloat,N,1.24888872158,3,2019,AM,17.16554472763618,C,10.557280202293589,2.363718421966305,22.38946373188790350300,1.6259438414741453
30,19th Ave/Park Presidio,Sloat,Junipero Serra,S,1.24888872158,3,2013,AM,23.8,B,11.1,1.6,14.41441441441441441400,2.1441441441441441
140,Junipero Serra,Sloat,19th,S,1.21066503663,1,1995,PM,20.6,D,,,,
4,3rd St,Jamestown,Evans,N,1.62369965920,3,2001,PM,20.2,B,,,,
46,Broadway,Gough,Larkin,E,0.364312036169,3,1993,AM,19.2,B,,,,
81,Doyle/Lombard/Richardson,Lyon/Francisco,SF Cemetery,W,0.958092169447,1,2017,PM,40.2,A,24.5,2.869492451,11.71221408571428571400,1.6408163265306122
226,Van Ness/S VanNess,Washington,Golden Gate,S,0.839659491227,3,2017,PM,7.9,E,5.2,0.910810169,17.51558017307692307700,1.5192307692307692
26,19th Ave/Park Presidio,Lake,US-101,N,1.18461024485,1,2001,PM,15.6,E,,,,
69,Cesar Chavez,3rd,Kansas,W,0.797391648337,3,2011,PM,19.527128421,B,8.66,2.93,33.83371824480369515000,2.2548647137413395
24,19th Ave/Park Presidio,Sloat,Lincoln,N,2.12907723919,3,2019,PM,18.237103178793962,C,10.729215520170342,1.9217681838575518,17.91154423400976586300,1.6997611003814025
65,Castro/Divisadero,14th,Market,S,0.322082953500,3,2007,PM,11.5528700413,D,6.1,,,1.8939131215245902
154,Market/Portola,Castro,Guerrero,E,0.793811305289,3,2006,PM,10.0,D,7.0,,,1.4285714285714286
181,North Point,Columbus,Embarcadero,E,0.613771483517,3,2001,PM,11.4,D,,,,
232,I-280,Junipero Serra,Weldon,E,4.02580481717,Fwy,1991,PM,54.9,C,,,,
138,Junipero Serra,Brotherhood,19th,N,0.338531960516,1,2015,PM,12.9,F,7.9,1.7,21.51898734177215189900,1.6329113924050633
141,Junipero Serra,19th,Brotherhood,S,0.333726510153,1,2019,PM,39.749420600253636,A,12.68469277472835,3.1055824433937262,24.48291415919006391800,3.1336526083979115
49,Broadway,Montgomery,Embarcadero,E,0.348306457956,3,2013,AM,11.3258426966,D,5.9,1.6,27.11864406779661016900,1.9196343553559322
133,Harrison,4th,8th,W,0.686806802129,3,1993,AM,28.9,A,,,,
114,Geary,Arguello,25th Ave,W,1.42315966319,3,2019,PM,14.321067070860176,C,8.23713323599306,1.2954380522977331,15.72680707211550244700,1.7385984493103374
188,Ocean,19th Ave,Miramar,E,1.10967009791,3,2013,AM,15.0,C,,,,
161,Market/Portola,Burnett,Santa Clara,W,1.33877798333,3,2019,AM,16.771410133694015,C,11.041346703005342,2.2998332269670763,20.82928186958466890300,1.5189641793540464
138,Junipero Serra,Brotherhood,19th,N,0.338531960516,1,2011,PM,10.5336328833,F,9.27,4.19,45.19956850053937432600,1.1363142268932039
33,Alemany,Bay Shore,Lyell,W,1.56629050264,3,2013,AM,29.8,A,,,,
183,North Point,Columbus,Van Ness,W,0.383452476840,3,2011,PM,13.2152385183,C,5.62,2.21,39.32384341637010676200,2.3514659285231317
161,Market/Portola,Burnett,Santa Clara,W,1.33877798333,3,2009,AM,21.2083571237,B,,,,
172,Mission/Otis,3rd,Embarcadero,N,0.735527428542,3,1999,AM,8.2,E,,,,
231,West Portal,Ulloa,Sloat,S,0.535165055910,3,2019,PM,11.5,D,6.299575236246227,1.8159271355672768,28.82618378964462219900,1.8255199070933848
221,Van Ness/S VanNess,Cesar Chavez,13th,N,1.48805028807,3,2007,AM,16.9804461522,C,,,,
223,Van Ness/S VanNess,Golden Gate,Washington,N,0.839652033394,3,2007,AM,11.9036809254,D,5.9,,,2.0175730382033898
125,Gough,Geary,Golden Gate,S,0.330297793857,3,2015,PM,9.5,D,,,,
101,Franklin,Pine,Lombard,N,0.830624686731,3,2019,PM,17.524122913417663,C,,,,
106,Fulton,Masonic,Arguello,W,0.659455079392,3,2007,AM,23.5301598051,B,10.9,,,2.1587302573486239
207,Sloat,Junipero Serra,Skyline,W,1.37870968010,1,2007,PM,27.1971525761,C,,,,
155,Market/Portola,Guerrero,Van Ness,E,0.431522394244,3,2007,AM,8.93986039321,E,6.2,,,1.4419129666467742
45,Brannan,6th,Division,W,0.544046730846,3,2015,AM,15.9,C,,,,
168,Mission/Otis,Ocean,Cesar Chavez,N,1.94753609116,3,2015,PM,13.9,C,8.2,0.4,4.87804878048780487800,1.6951219512195122
159,Market/Portola,Guerrero,Castro,W,0.793811305289,3,2017,AM,12.4,D,5.6,1.549288262,27.66586182142857142900,2.2142857142857143
20,16th St,Mission,Potrero,E,0.666427034121,3,2013,AM,14.7,C,6.4,0.8,12.50000000000000000000,2.2968750000000000
244,I-80,US-101,Fremont Exit,E,1.73853632973,Fwy,1993,PM,25.9,F,,,,
43,Brannan,6th,3rd,E,0.510995373176,3,2011,PM,17.2120097883,C,,,,
120,Geneva,Paris,Cayuga,W,0.328791999333,3,2019,PM,9.700912251655627,D,5.832585239092144,1.355963917612892,23.24807717381857009100,1.6632268289259665
61,Castro/Divisadero,14th,Geary,N,1.13408167104,3,2009,AM,14.9795530656,C,7.15227555139,,,2.0943758329737195
177,Mission/Otis,Cesar Chavez,Ocean,S,1.94753609270,3,2009,AM,20.0587216777,B,9.76488822893,,,2.0541680772415723
81,Doyle/Lombard/Richardson,Lyon/Francisco,SF Cemetery,W,0.958092169447,1,2006,PM,23.5,C,,,,
209,Stanyan,Turk,Fulton,S,0.199649573974,3,2011,AM,11.2156020726,D,,,,
74,Columbus,Greenwich,North Point,N,0.424419897198,3,2001,AM,18.2,C,,,,
239,I-280,6th/Brannan,Weldon,S,3.46971923620,Fwy,1995,AM,46.4,D,,,,
78,Doyle/Lombard/Richardson,SF Cemetery,Lyon/Francisco,E,0.925783629892,1,2013,AM,25.0,C,11.8,2.1,17.79661016949152542400,2.1186440677966102
87,Duboce/Division,Potrero,Mission,W,0.662127318457,3,2001,AM,11.3,D,,,,
46,Broadway,Gough,Larkin,E,0.364312036169,3,2013,AM,8.78644067797,E,,,,
100,Franklin,Market,Pine,N,1.06130230475,3,2019,PM,10.907586425180238,D,,,,
59,Bush,Gough,Market,E,1.45497411971,3,1997,AM,11.4,D,,,,
126,Gough,Golden Gate,Market,S,0.541309002365,3,2001,PM,7.6,E,,,,
158,Market/Portola,Van Ness,Guerrero,W,0.431522395133,3,1999,AM,7.3,E,,,,
8,3rd St,Evans,Jamestown,S,1.62369966050,3,2011,PM,22.676027492,B,4.96,2.71,54.63709677419354838700,4.5717797362903226
18,10th St,Market,Brannan,S,0.726749459703,3,2015,PM,13.4,C,,,,
126,Gough,Golden Gate,Market,S,0.541309002365,3,1991,PM,8.3,E,,,,
136,Howard,Embarcadero,S Van Ness,W,2.10857259785,3,2017,AM,10.9,D,,,,
52,Broadway,Powell,Larkin,W,0.547817354303,1,2006,AM,34.1,B,,,,
207,Sloat,Junipero Serra,Skyline,W,1.37870968010,1,2006,AM,29.8,B,,,,
128,Guerrero/San Jose,29th,Cesar Chavez,N,0.285708016388,3,1991,AM,6.2,F,,,,
128,Guerrero/San Jose,29th,Cesar Chavez,N,0.285708016388,3,2011,PM,12.7207595005,D,,,,
205,Skyline,Sloat,County Line,S,1.94421775284,3,2009,PM,38.0612367166,A,,,,
150,Main,Mission,Market,N,0.121791230451,3,2017,AM,8.9,E,4.9,0.99680777,20.34301571428571428600,1.8163265306122449
243,US-101,Cortland,Monster Park Exit,S,2.29826827120,Fwy,1991,PM,48.1,D,,,,
162,Market/Portola,Santa Clara,Sloat,W,0.430782046226,3,2011,PM,14.0011269899,C,,,,
141,Junipero Serra,19th,Brotherhood,S,0.333726510153,1,2007,AM,39.4095856028,A,,,,
237,I-80,Treasure Island,Fremont Exit,W,2.71014073660,Fwy,2009,PM,26.8494080245,F,,,,
229,Washington,Drumm,Kearny,W,0.443557749998,3,2007,AM,14.9393909586,C,,,,
48,Broadway,Powell,Montgomery,E,0.354654055522,3,1993,AM,16.8,C,,,,
191,Ocean,Miramar,19th Ave,W,1.10970844133,3,2006,AM,13.8,C,9.6,,,1.4375000000000000
39,Bayshore,Jerrold,Industrial,S,0.802763976744,3,2006,AM,17.6,C,,,,
211,Sutter,Market,Mason,W,0.564249764960,3,2019,PM,8.110561784060446,E,4.8949365699207625,0.9142633549199204,18.67773651119487686200,1.6569288831850454
223,Van Ness/S VanNess,Golden Gate,Washington,N,0.839652033394,3,2015,PM,11.7,D,5.2,0.4,7.69230769230769230800,2.2500000000000000
213,Sutter,Gough,Divisadero,W,0.822182703122,3,2007,AM,15.3068909284,C,9.0,,,1.7007656587111111
41,Beale/Davis,Clay,Mission,S,0.324642787669,3,1997,AM,16.6,C,,,,
196,Pine,Market,Kearny,W,0.382655359247,3,1991,PM,4.6,F,,,,
18,10th St,Market,Brannan,S,0.726749459703,3,1991,PM,12.1,D,,,,
174,Mission/Otis,3rd,9th,S,0.979368189260,3,2007,PM,13.2200841009,C,4.2,,,3.1476390716428571
